pk_serie,cod_escola,nome_escola,n_classe_sed,tipo_de_ensino,capacidade,quant_alunos_ativos,nome_serie_sed,periodo,tipo_ensino_matricula,turma,cod_turma,cod_escola,filtro_serie,link_sala,cod_turma,id
10134,27,NEIM Prof Amilton José do Amparo,295031728,EDUCACAO INFANTIL,30,0,2ª ETAPA PRÉ-ESCOLA A MANHA ANUAL,MANHA,PRÉ-ESCOLA,P2A,2527P2A,27,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/1aLEHd6bdgx4_IZiGU06SsqOaWPIuJUcNecH3DoNY1gA/edit?usp=drivesdk,2527P2A,1aLEHd6bdgx4_IZiGU06SsqOaWPIuJUcNecH3DoNY1gA
10135,27,NEIM Prof Amilton José do Amparo,295031827,EDUCACAO INFANTIL,30,0,2ª ETAPA PRÉ-ESCOLA B TARDE ANUAL,TARDE,PRÉ-ESCOLA,P2B,2527P2B,27,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/1Y8_eHhUUKsLeyIy7JkZVKQ36UHlXoi9kj56xc_38Ptw/edit?usp=drivesdk,2527P2B,1Y8_eHhUUKsLeyIy7JkZVKQ36UHlXoi9kj56xc_38Ptw
10136,27,NEIM Prof Amilton José do Amparo,295033419,EDUCACAO INFANTIL,30,0,2ª ETAPA PRÉ-ESCOLA C TARDE ANUAL,TARDE,PRÉ-ESCOLA,P2C,2527P2C,27,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/1jIukMll_nHAYULBEyjFpA4psRyBCPTzkg4_DxcgVuh0/edit?usp=drivesdk,2527P2C,1jIukMll_nHAYULBEyjFpA4psRyBCPTzkg4_DxcgVuh0
10196,27,NEIM Prof Amilton José do Amparo,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2527AEEA,27,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1lNaCHUBVs4CRliHdHInTzlPe1yWglZz6H2HeE3Fut0U/edit?usp=drivesdk,2527AEEA,1lNaCHUBVs4CRliHdHInTzlPe1yWglZz6H2HeE3Fut0U
10197,27,NEIM Prof Amilton José do Amparo,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2527AEEB,27,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1UyOPXfgW4O5QW6-njl-HpPyKEdxHyq1ofufNacWPhbo/edit?usp=drivesdk,2527AEEB,1UyOPXfgW4O5QW6-njl-HpPyKEdxHyq1ofufNacWPhbo
10100,28,NEIM PROFª Zilmar Moura dos Santos,295049175,EDUCACAO INFANTIL,12,0,BERÇÁRIO 1 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B1A,2528B1A,28,BERÇARIO 1,https://docs.google.com/spreadsheets/d/12HAHFULn4v9nUaVWQZldoYUlQGc1KO_eiilkPP9NIjM/edit?usp=drivesdk,2528B1A,12HAHFULn4v9nUaVWQZldoYUlQGc1KO_eiilkPP9NIjM
10104,28,NEIM PROFª Zilmar Moura dos Santos,295049316,EDUCACAO INFANTIL,24,13,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2528B2A,28,BERÇARIO 2,https://docs.google.com/spreadsheets/d/19MJO1OAOLZMy89hrInAtgmII4GR3al9b-HZy9MwsKa4/edit?usp=drivesdk,2528B2A,19MJO1OAOLZMy89hrInAtgmII4GR3al9b-HZy9MwsKa4
10105,28,NEIM PROFª Zilmar Moura dos Santos,295049357,EDUCACAO INFANTIL,24,12,BERÇÁRIO 2 B INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2B,2528B2B,28,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1M3L6lpf7aUtzy-HL0NcS1BAv1Nf1osizqqLiP9hK2kQ/edit?usp=drivesdk,2528B2B,1M3L6lpf7aUtzy-HL0NcS1BAv1Nf1osizqqLiP9hK2kQ
10108,28,NEIM PROFª Zilmar Moura dos Santos,295049381,EDUCACAO INFANTIL,36,22,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2528M1A,28,MATERNAL 1,https://docs.google.com/spreadsheets/d/1o_ZCrElAq7W9SRtKs1zSuXnkvO_L17-uPDvJihGeTQo/edit?usp=drivesdk,2528M1A,1o_ZCrElAq7W9SRtKs1zSuXnkvO_L17-uPDvJihGeTQo
10109,28,NEIM PROFª Zilmar Moura dos Santos,295049431,EDUCACAO INFANTIL,36,20,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2528M1B,28,MATERNAL 1,https://docs.google.com/spreadsheets/d/17fl7WftS48ZZ-HQrKLt4_QJLuow2o_D_zPt5XKI_3Vo/edit?usp=drivesdk,2528M1B,17fl7WftS48ZZ-HQrKLt4_QJLuow2o_D_zPt5XKI_3Vo
10116,28,NEIM PROFª Zilmar Moura dos Santos,295049514,EDUCACAO INFANTIL,24,23,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2528M2A,28,MATERNAL 2,https://docs.google.com/spreadsheets/d/1832quJ1BgV9xCzHl_zuO4wlGLTiJKIDrJheWu8aU7t4/edit?usp=drivesdk,2528M2A,1832quJ1BgV9xCzHl_zuO4wlGLTiJKIDrJheWu8aU7t4
10117,28,NEIM PROFª Zilmar Moura dos Santos,295049555,EDUCACAO INFANTIL,24,20,MATERNAL 2 B TARDE ANUAL,TARDE,MATERNAL,M2B,2528M2B,28,MATERNAL 2,https://docs.google.com/spreadsheets/d/10W-WRSYg0eNtoy5vf-FwNdmVrTmYLno4wQLVzJU2C04/edit?usp=drivesdk,2528M2B,10W-WRSYg0eNtoy5vf-FwNdmVrTmYLno4wQLVzJU2C04
10118,28,NEIM PROFª Zilmar Moura dos Santos,296725662,EDUCACAO INFANTIL,16,10,MATERNAL 2 C MANHA ANUAL,MANHA,MATERNAL,M2C,2528M2C,28,MATERNAL 2,https://docs.google.com/spreadsheets/d/1oX2BsC1RdP8TLnT12MLykdY5lvl2WoYa_eVICGwk9Jo/edit?usp=drivesdk,2528M2C,1oX2BsC1RdP8TLnT12MLykdY5lvl2WoYa_eVICGwk9Jo
10124,28,NEIM PROFª Zilmar Moura dos Santos,295050025,EDUCACAO INFANTIL,28,19,1ª ETAPA PRÉ-ESCOLA A TARDE ANUAL,TARDE,PRÉ-ESCOLA,P1A,2528P1A,28,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1sC_bTAjyqhuQDkprYTZqXhKI8nc_eJwTaJ6gkiz4pA4/edit?usp=drivesdk,2528P1A,1sC_bTAjyqhuQDkprYTZqXhKI8nc_eJwTaJ6gkiz4pA4
10125,28,NEIM PROFª Zilmar Moura dos Santos,295051106,EDUCACAO INFANTIL,28,19,1ª ETAPA PRÉ-ESCOLA B TARDE ANUAL,TARDE,PRÉ-ESCOLA,P1B,2528P1B,28,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/11XfJIiyU91raMOcRSSlJtAFH4O6Rg4czM4sGunX_fE8/edit?usp=drivesdk,2528P1B,11XfJIiyU91raMOcRSSlJtAFH4O6Rg4czM4sGunX_fE8
10126,28,NEIM PROFª Zilmar Moura dos Santos,295051262,EDUCACAO INFANTIL,28,15,1ª ETAPA PRÉ-ESCOLA C TARDE ANUAL,TARDE,PRÉ-ESCOLA,P1C,2528P1C,28,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1Prsp3yWSb2lBCyQWRA7Lz79QeeR7DkEdtxxKjktepKg/edit?usp=drivesdk,2528P1C,1Prsp3yWSb2lBCyQWRA7Lz79QeeR7DkEdtxxKjktepKg
10127,28,NEIM PROFª Zilmar Moura dos Santos,295051312,EDUCACAO INFANTIL,28,10,1ª ETAPA PRÉ-ESCOLA D TARDE ANUAL,TARDE,PRÉ-ESCOLA,P1D,2528P1D,28,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1KHmH3Ba9gOkLBeZhiz5u57pUKXysIHQgR07hE7rx6NE/edit?usp=drivesdk,2528P1D,1KHmH3Ba9gOkLBeZhiz5u57pUKXysIHQgR07hE7rx6NE
10134,28,NEIM PROFª Zilmar Moura dos Santos,295051395,EDUCACAO INFANTIL,28,21,2ª ETAPA PRÉ-ESCOLA A MANHA ANUAL,MANHA,PRÉ-ESCOLA,P2A,2528P2A,28,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/1nmq0EUBo7lTEvweaqh6wMV2EBh3tkkdG1skpHLFbER4/edit?usp=drivesdk,2528P2A,1nmq0EUBo7lTEvweaqh6wMV2EBh3tkkdG1skpHLFbER4
10135,28,NEIM PROFª Zilmar Moura dos Santos,295051445,EDUCACAO INFANTIL,28,20,2ª ETAPA PRÉ-ESCOLA B MANHA ANUAL,MANHA,PRÉ-ESCOLA,P2B,2528P2B,28,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/193c5sjE6Et8dp8D8gIErXuQDjjv1dxqRCR72GzvA_xc/edit?usp=drivesdk,2528P2B,193c5sjE6Et8dp8D8gIErXuQDjjv1dxqRCR72GzvA_xc
10136,28,NEIM PROFª Zilmar Moura dos Santos,295051502,EDUCACAO INFANTIL,28,20,2ª ETAPA PRÉ-ESCOLA C MANHA ANUAL,MANHA,PRÉ-ESCOLA,P2C,2528P2C,28,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/1YaDovnYjatcC1WgiLHyBOhILf6BZ9bHyEtwtT5ZgeyA/edit?usp=drivesdk,2528P2C,1YaDovnYjatcC1WgiLHyBOhILf6BZ9bHyEtwtT5ZgeyA
10137,28,NEIM PROFª Zilmar Moura dos Santos,295051585,EDUCACAO INFANTIL,28,18,2ª ETAPA PRÉ-ESCOLA D MANHA ANUAL,MANHA,PRÉ-ESCOLA,P2D,2528P2D,28,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/1dFvqAQk7ghCMsBw1R9QHNBa_YsOUyHOZkOS1gXzAXe4/edit?usp=drivesdk,2528P2D,1dFvqAQk7ghCMsBw1R9QHNBa_YsOUyHOZkOS1gXzAXe4
10196,28,NEIM PROFª Zilmar Moura dos Santos,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2528AEEA,28,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/13MXfKXtAs1pzYZXVXuJxcVy06mvcTnpPCkAF9SEQrMw/edit?usp=drivesdk,2528AEEA,13MXfKXtAs1pzYZXVXuJxcVy06mvcTnpPCkAF9SEQrMw
10197,28,NEIM PROFª Zilmar Moura dos Santos,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2528AEEB,28,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1m195LPHq2suIJk-rYc2QNO65MIPhAOHfPZyWu-hzF7s/edit?usp=drivesdk,2528AEEB,1m195LPHq2suIJk-rYc2QNO65MIPhAOHfPZyWu-hzF7s
10198,28,NEIM PROFª Zilmar Moura dos Santos,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,,,AEE C,,EDUCAÇÃO ESPECIAL,AEEC,2528AEEC,,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1DFXKuw-mh9d2Z_AwJdVE5lBOyHdv-HfhCPVJYuHadwU/edit?usp=drivesdk,2528AEEC,
10104,29,NEIM Teodoro Quirino,294986484,EDUCACAO INFANTIL,30,30,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2529B2A,29,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1uzjpFmcotIvrVShpa0dh3Sh0WJyw9MoembQvwDc01ro/edit?usp=drivesdk,2529B2A,1uzjpFmcotIvrVShpa0dh3Sh0WJyw9MoembQvwDc01ro
10108,29,NEIM Teodoro Quirino,294986575,EDUCACAO INFANTIL,30,30,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2529M1A,29,MATERNAL 1,https://docs.google.com/spreadsheets/d/1ZC7WuM7R8_pXW-U94JIFjQvRX2dCh7r5RHzX-_k3apw/edit?usp=drivesdk,2529M1A,1ZC7WuM7R8_pXW-U94JIFjQvRX2dCh7r5RHzX-_k3apw
10109,29,NEIM Teodoro Quirino,294986666,EDUCACAO INFANTIL,30,24,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2529M1B,29,MATERNAL 1,https://docs.google.com/spreadsheets/d/1NdA99AP09eJc5EPlhTODQjP7bvzTScX74Yo9mibLI80/edit?usp=drivesdk,2529M1B,1NdA99AP09eJc5EPlhTODQjP7bvzTScX74Yo9mibLI80
10116,29,NEIM Teodoro Quirino,294986815,EDUCACAO INFANTIL,20,20,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2529M2A,29,MATERNAL 2,https://docs.google.com/spreadsheets/d/1cDSupKx56998FJNfHTrg2fUPiTQTB-cfVga6PhANHGA/edit?usp=drivesdk,2529M2A,1cDSupKx56998FJNfHTrg2fUPiTQTB-cfVga6PhANHGA
10117,29,NEIM Teodoro Quirino,294986948,EDUCACAO INFANTIL,20,20,MATERNAL 2 B MANHA ANUAL,MANHA,MATERNAL,M2B,2529M2B,29,MATERNAL 2,https://docs.google.com/spreadsheets/d/1XVIIka8nIGaTIBhuPfEWJR4qNjNtqp3FUsZg5I6XsZw/edit?usp=drivesdk,2529M2B,1XVIIka8nIGaTIBhuPfEWJR4qNjNtqp3FUsZg5I6XsZw
10118,29,NEIM Teodoro Quirino,294987037,EDUCACAO INFANTIL,20,20,MATERNAL 2 C TARDE ANUAL,TARDE,MATERNAL,M2C,2529M2C,29,MATERNAL 2,https://docs.google.com/spreadsheets/d/1i4d7ll0zLwuwcvyqRnr1DtbTsAVE4unyeFuR5v8oGII/edit?usp=drivesdk,2529M2C,1i4d7ll0zLwuwcvyqRnr1DtbTsAVE4unyeFuR5v8oGII
10119,29,NEIM Teodoro Quirino,294987177,EDUCACAO INFANTIL,21,21,MATERNAL 2 D TARDE ANUAL,TARDE,MATERNAL,M2D,2529M2D,29,MATERNAL 2,https://docs.google.com/spreadsheets/d/1QHwYtFuGGNq-GyVv-v3d1o4ACrCSWipxDRXjVj4Z1Kg/edit?usp=drivesdk,2529M2D,1QHwYtFuGGNq-GyVv-v3d1o4ACrCSWipxDRXjVj4Z1Kg
10124,29,NEIM Teodoro Quirino,294985478,EDUCACAO INFANTIL,30,21,1ª ETAPA PRÉ-ESCOLA A MANHA ANUAL,MANHA,PRÉ-ESCOLA,P1A,2529P1A,29,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1VQFMOrJMHg2ywFiCbbS_v6n7U2Sa90Pd9IiqhbL4Ubo/edit?usp=drivesdk,2529P1A,1VQFMOrJMHg2ywFiCbbS_v6n7U2Sa90Pd9IiqhbL4Ubo
10125,29,NEIM Teodoro Quirino,294985791,EDUCACAO INFANTIL,30,20,1ª ETAPA PRÉ-ESCOLA B MANHA ANUAL,MANHA,PRÉ-ESCOLA,P1B,2529P1B,29,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1L1zHbZVnITnboddwLHq06bS6iY5CQQxzyBPQgFGrxiY/edit?usp=drivesdk,2529P1B,1L1zHbZVnITnboddwLHq06bS6iY5CQQxzyBPQgFGrxiY
10126,29,NEIM Teodoro Quirino,294985957,EDUCACAO INFANTIL,31,31,1ª ETAPA PRÉ-ESCOLA C TARDE ANUAL,TARDE,PRÉ-ESCOLA,P1C,2529P1C,29,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1tpnsZgGUoAh4J5bmj5Id8_L8nWhnHECjY7frVAunNyI/edit?usp=drivesdk,2529P1C,1tpnsZgGUoAh4J5bmj5Id8_L8nWhnHECjY7frVAunNyI
10134,29,NEIM Teodoro Quirino,294986302,EDUCACAO INFANTIL,30,23,2ª ETAPA PRÉ-ESCOLA A TARDE ANUAL,TARDE,PRÉ-ESCOLA,P2A,2529P2A,29,PRÉ-ESCOLA 2,https://docs.google.com/spreadsheets/d/15SwfPxN9fMjoEUyNY8MqsngizCuUi23jIqyeUT_ArBA/edit?usp=drivesdk,2529P2A,15SwfPxN9fMjoEUyNY8MqsngizCuUi23jIqyeUT_ArBA
10196,29,NEIM Teodoro Quirino,295925879,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2529AEEA,29,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1WyI2MgA3xs6hDjjR26oHMeK2djVQYt_-7flAzkzIsys/edit?usp=drivesdk,2529AEEA,1WyI2MgA3xs6hDjjR26oHMeK2djVQYt_-7flAzkzIsys
10197,29,NEIM Teodoro Quirino,295925960,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2529AEEB,29,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1kJsxUcXhW1IqRfFtja7UunEDqHPfL4Pm-FG-yNI5yXo/edit?usp=drivesdk,2529AEEB,1kJsxUcXhW1IqRfFtja7UunEDqHPfL4Pm-FG-yNI5yXo
10204,31,NEIM Boracéia II,296674497,EDUCACAO INFANTIL,24,19,MULTISSERIADO INFANTIL A INTEGRAL ANUAL,INTEGRAL,MULTISSERIADO INFANTIL,MIA,2531MIA,31,MULTISERIADA INFANTIL,https://docs.google.com/spreadsheets/d/1m_8dNUZS5tKsLbgQx4T5HQ4ySKMBG-Ev2Dce5Gtwp18/edit?usp=drivesdk,2531MIA,1m_8dNUZS5tKsLbgQx4T5HQ4ySKMBG-Ev2Dce5Gtwp18
10104,31,NEIM Boracéia II,295298004,EDUCACAO INFANTIL,20,20,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2531B2A,31,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1dMMUKgPEL9fGspiDQx7f8VOShR3GmoqrOJ4XnFilgUQ/edit?usp=drivesdk,2531B2A,1dMMUKgPEL9fGspiDQx7f8VOShR3GmoqrOJ4XnFilgUQ
10105,31,NEIM Boracéia II,295298046,EDUCACAO INFANTIL,16,15,BERÇÁRIO 2 B INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2B,2531B2B,31,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1JX7tqHVeIk2M4EQwr2EHWUsM-4plBFWKOSkbMYLUkEA/edit?usp=drivesdk,2531B2B,1JX7tqHVeIk2M4EQwr2EHWUsM-4plBFWKOSkbMYLUkEA
10106,31,NEIM Boracéia II,296253941,EDUCACAO INFANTIL,,,BERÇÁRIO 2 C INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2C,2531B2C,31,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1mzt98SX8qpVZRMmDx9IPMk57GofCRbV_NuKvoajkcjc/edit?usp=drivesdk,2531B2C,1mzt98SX8qpVZRMmDx9IPMk57GofCRbV_NuKvoajkcjc
10108,31,NEIM Boracéia II,295298095,EDUCACAO INFANTIL,24,22,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2531M1A,31,MATERNAL 1,https://docs.google.com/spreadsheets/d/1ob7lU6VGQH-rDMRCZc9Bku0YzEQ3WdGOiQxS3GndyE0/edit?usp=drivesdk,2531M1A,1ob7lU6VGQH-rDMRCZc9Bku0YzEQ3WdGOiQxS3GndyE0
10109,31,NEIM Boracéia II,295298137,EDUCACAO INFANTIL,20,20,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2531M1B,31,MATERNAL 1,https://docs.google.com/spreadsheets/d/1yRtGawDvbKvl71IIe27b9-LIeY6w_L89uGoTeJksd2s/edit?usp=drivesdk,2531M1B,1yRtGawDvbKvl71IIe27b9-LIeY6w_L89uGoTeJksd2s
10110,31,NEIM Boracéia II,295298236,EDUCACAO INFANTIL,20,0,MATERNAL 1 C INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1C,2531M1C,31,MATERNAL 1,https://docs.google.com/spreadsheets/d/1PzL2RPyvSY32leH8_NNwWQyETWoS3ZeunRZI_DJCR2k/edit?usp=drivedk,2531M1C,1PzL2RPyvSY32leH8_NNwWQyETWoS3ZeunRZI_DJCR2k
10196,31,NEIM Boracéia II,295728984,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2531AEEA,31,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1xOGp4P90vYdAdYAkD9MD6QLkEEqFrp-06n-CbtT4hDQ/edit?usp=drivedk,2531AEEA,1xOGp4P90vYdAdYAkD9MD6QLkEEqFrp-06n-CbtT4hDQ
